date,value,keyword,Genre
2009-03-01,0.18,war movies,War
2009-04-01,0.19,war movies,War
2009-05-01,0.19,war movies,War
2009-06-01,0.19,war movies,War
2009-07-01,0.2,war movies,War
2009-08-01,0.2,war movies,War
2009-09-01,0.18,war movies,War
2009-10-01,0.17,war movies,War
2009-11-01,0.2,war movies,War
2009-12-01,0.22,war movies,War
2010-01-01,0.23,war movies,War
2010-02-01,0.2,war movies,War
2010-03-01,0.25,war movies,War
2010-04-01,0.23,war movies,War
2010-05-01,0.23,war movies,War
2010-06-01,0.22,war movies,War
2010-07-01,0.21,war movies,War
2010-08-01,0.21,war movies,War
2010-09-01,0.2,war movies,War
2010-10-01,0.21,war movies,War
2010-11-01,0.22,war movies,War
2010-12-01,0.24,war movies,War
2011-01-01,0.24,war movies,War
2011-02-01,0.22,war movies,War
2011-03-01,0.22,war movies,War
2011-04-01,0.24,war movies,War
2011-05-01,0.24,war movies,War
2011-06-01,0.21,war movies,War
2011-07-01,0.22,war movies,War
2011-08-01,0.23,war movies,War
2011-09-01,0.21,war movies,War
2011-10-01,0.22,war movies,War
2011-11-01,0.23,war movies,War
2011-12-01,0.3,war movies,War
2012-01-01,0.29,war movies,War
2012-02-01,0.3,war movies,War
2012-03-01,0.27,war movies,War
2012-04-01,0.25,war movies,War
2012-05-01,0.27,war movies,War
2012-06-01,0.24,war movies,War
2012-07-01,0.23,war movies,War
2012-08-01,0.22,war movies,War
2012-09-01,0.22,war movies,War
2012-10-01,0.21,war movies,War
2012-11-01,0.25,war movies,War
2012-12-01,0.25,war movies,War
2013-01-01,0.24,war movies,War
2013-02-01,0.25,war movies,War
2013-03-01,0.26,war movies,War
2013-04-01,0.25,war movies,War
2013-05-01,0.26,war movies,War
2013-06-01,0.4,war movies,War
2013-07-01,0.37,war movies,War
2013-08-01,0.32,war movies,War
2013-09-01,0.32,war movies,War
2013-10-01,0.31,war movies,War
2013-11-01,0.31,war movies,War
2013-12-01,0.32,war movies,War
2014-01-01,0.32,war movies,War
2014-02-01,0.3,war movies,War
2014-03-01,0.29,war movies,War
2014-04-01,0.3,war movies,War
2014-05-01,0.3,war movies,War
2014-06-01,0.26,war movies,War
2014-07-01,0.27,war movies,War
2014-08-01,0.27,war movies,War
2014-09-01,0.24,war movies,War
2014-10-01,0.27,war movies,War
2014-11-01,0.29,war movies,War
2014-12-01,0.3,war movies,War
2015-01-01,0.32,war movies,War
2015-02-01,0.3,war movies,War
2015-03-01,0.26,war movies,War
2015-04-01,0.28,war movies,War
2015-05-01,0.31,war movies,War
2015-06-01,0.27,war movies,War
2015-07-01,0.29,war movies,War
2015-08-01,0.32,war movies,War
2015-09-01,0.4,war movies,War
2015-10-01,0.32,war movies,War
2015-11-01,0.32,war movies,War
2015-12-01,0.39,war movies,War
2016-01-01,0.34,war movies,War
2016-02-01,0.31,war movies,War
2016-03-01,0.34,war movies,War
2016-04-01,0.42,war movies,War
2016-05-01,0.7,war movies,War
2016-06-01,0.38,war movies,War
2016-07-01,0.37,war movies,War
2016-08-01,0.42,war movies,War
2016-09-01,0.42,war movies,War
2016-10-01,0.35,war movies,War
2016-11-01,0.38,war movies,War
2016-12-01,0.44,war movies,War
2017-01-01,0.41,war movies,War
2017-02-01,0.37,war movies,War
2017-03-01,0.35,war movies,War
2017-04-01,0.38,war movies,War
2017-05-01,0.4,war movies,War
2017-06-01,0.41,war movies,War
2017-07-01,0.63,war movies,War
2017-08-01,0.51,war movies,War
2017-09-01,0.35,war movies,War
2017-10-01,0.35,war movies,War
2017-11-01,0.39,war movies,War
2017-12-01,0.42,war movies,War
2018-01-01,0.37,war movies,War
2018-02-01,0.36,war movies,War
2018-03-01,0.45,war movies,War
2018-04-01,0.86,war movies,War
2018-05-01,1.0,war movies,War
2018-06-01,0.54,war movies,War
2018-07-01,0.51,war movies,War
2018-08-01,0.45,war movies,War
2018-09-01,0.35,war movies,War
2018-10-01,0.29,war movies,War
2018-11-01,0.34,war movies,War
2018-12-01,0.35,war movies,War
2019-01-01,0.33,war movies,War
2019-02-01,0.31,war movies,War
2019-03-01,0.32,war movies,War
2019-04-01,0.38,war movies,War
2019-05-01,0.34,war movies,War
2019-06-01,0.27,war movies,War
2019-07-01,0.27,war movies,War
2019-08-01,0.26,war movies,War
2019-09-01,0.28,war movies,War
2019-10-01,0.64,war movies,War
2019-11-01,0.46,war movies,War
2019-12-01,0.41,war movies,War
2020-01-01,0.39,war movies,War
2020-02-01,0.3,war movies,War
2020-03-01,0.38,war movies,War
2020-04-01,0.46,war movies,War
2020-05-01,0.4,war movies,War
2020-06-01,0.3,war movies,War
2020-07-01,0.31,war movies,War
2020-08-01,0.3,war movies,War
2020-09-01,0.26,war movies,War
2020-10-01,0.26,war movies,War
2020-11-01,0.28,war movies,War
2020-12-01,0.27,war movies,War
2021-01-01,0.3,war movies,War
2021-02-01,0.27,war movies,War
2021-03-01,0.25,war movies,War
2021-04-01,0.26,war movies,War
2021-05-01,0.28,war movies,War
2021-06-01,0.25,war movies,War
2021-07-01,0.33,war movies,War
2021-08-01,0.28,war movies,War
2021-09-01,0.22,war movies,War
2021-10-01,0.2,war movies,War
2021-11-01,0.21,war movies,War
2021-12-01,0.24,war movies,War
2022-01-01,0.33,war movies,War
2022-02-01,0.32,war movies,War
2022-03-01,0.3,war movies,War
2022-04-01,0.27,war movies,War
2022-05-01,0.27,war movies,War
2022-06-01,0.24,war movies,War
2022-07-01,0.26,war movies,War
2022-08-01,0.24,war movies,War
2022-09-01,0.23,war movies,War
2022-10-01,0.23,war movies,War
2022-11-01,0.26,war movies,War
2022-12-01,0.25,war movies,War
2023-01-01,0.28,war movies,War
2023-02-01,0.28,war movies,War
2023-03-01,0.25,war movies,War
2023-04-01,0.26,war movies,War
2023-05-01,0.26,war movies,War
2023-06-01,0.26,war movies,War
2023-07-01,0.3,war movies,War
2023-08-01,0.26,war movies,War
2023-09-01,0.24,war movies,War
2023-10-01,0.26,war movies,War
2023-11-01,0.26,war movies,War
2023-12-01,0.27,war movies,War
2024-01-01,0.28,war movies,War
2024-02-01,0.27,war movies,War
2024-03-01,0.24,war movies,War
2024-04-01,0.33,war movies,War
2024-05-01,0.34,war movies,War
2024-06-01,0.29,war movies,War
2024-07-01,0.27,war movies,War
2024-08-01,0.29,war movies,War
2024-09-01,0.26,war movies,War
2024-10-01,0.24,war movies,War
2004-01-01,0.94,history movies,History
2004-02-01,0.98,history movies,History
2004-03-01,1.0,history movies,History
2004-04-01,0.92,history movies,History
2004-05-01,0.96,history movies,History
2004-06-01,0.57,history movies,History
2004-07-01,0.58,history movies,History
2004-08-01,0.57,history movies,History
2004-09-01,0.75,history movies,History
2004-10-01,0.84,history movies,History
2004-11-01,0.8,history movies,History
2004-12-01,0.7,history movies,History
2005-01-01,0.69,history movies,History
2005-02-01,0.86,history movies,History
2005-03-01,0.76,history movies,History
2005-04-01,0.83,history movies,History
2005-05-01,0.82,history movies,History
2005-06-01,0.57,history movies,History
2005-07-01,0.49,history movies,History
2005-08-01,0.42,history movies,History
2005-09-01,0.64,history movies,History
2005-10-01,0.79,history movies,History
2005-11-01,0.75,history movies,History
2005-12-01,0.65,history movies,History
2006-01-01,0.65,history movies,History
2006-02-01,0.61,history movies,History
2006-03-01,0.61,history movies,History
2006-04-01,0.59,history movies,History
2006-05-01,0.58,history movies,History
2006-06-01,0.43,history movies,History
2006-07-01,0.37,history movies,History
2006-08-01,0.38,history movies,History
2006-09-01,0.46,history movies,History
2006-10-01,0.52,history movies,History
2006-11-01,0.48,history movies,History
2006-12-01,0.52,history movies,History
2007-01-01,0.45,history movies,History
2007-02-01,0.48,history movies,History
2007-03-01,0.49,history movies,History
2007-04-01,0.46,history movies,History
2007-05-01,0.48,history movies,History
2007-06-01,0.37,history movies,History
2007-07-01,0.36,history movies,History
2007-08-01,0.33,history movies,History
2007-09-01,0.38,history movies,History
2007-10-01,0.46,history movies,History
2007-11-01,0.47,history movies,History
2007-12-01,0.43,history movies,History
2008-01-01,0.46,history movies,History
2008-02-01,0.51,history movies,History
2008-03-01,0.48,history movies,History
2008-04-01,0.44,history movies,History
2008-05-01,0.49,history movies,History
2008-06-01,0.38,history movies,History
2008-07-01,0.38,history movies,History
2008-08-01,0.37,history movies,History
2008-09-01,0.39,history movies,History
2008-10-01,0.47,history movies,History
2008-11-01,0.48,history movies,History
2008-12-01,0.49,history movies,History
2009-01-01,0.46,history movies,History
2009-02-01,0.54,history movies,History
2009-03-01,0.47,history movies,History
2009-04-01,0.48,history movies,History
2009-05-01,0.52,history movies,History
2009-06-01,0.41,history movies,History
2009-07-01,0.41,history movies,History
2009-08-01,0.43,history movies,History
2009-09-01,0.47,history movies,History
2009-10-01,0.54,history movies,History
2009-11-01,0.56,history movies,History
2009-12-01,0.53,history movies,History
2010-01-01,0.56,history movies,History
2010-02-01,0.65,history movies,History
2010-03-01,0.61,history movies,History
2010-04-01,0.56,history movies,History
2010-05-01,0.57,history movies,History
2010-06-01,0.48,history movies,History
2010-07-01,0.46,history movies,History
2010-08-01,0.46,history movies,History
2010-09-01,0.47,history movies,History
2010-10-01,0.5,history movies,History
2010-11-01,0.46,history movies,History
2010-12-01,0.53,history movies,History
2011-01-01,0.51,history movies,History
2011-02-01,0.52,history movies,History
2011-03-01,0.45,history movies,History
2011-04-01,0.51,history movies,History
2011-05-01,0.47,history movies,History
2011-06-01,0.46,history movies,History
2011-07-01,0.47,history movies,History
2011-08-01,0.46,history movies,History
2011-09-01,0.49,history movies,History
2011-10-01,0.49,history movies,History
2011-11-01,0.52,history movies,History
2011-12-01,0.49,history movies,History
2012-01-01,0.5,history movies,History
2012-02-01,0.49,history movies,History
2012-03-01,0.49,history movies,History
2012-04-01,0.41,history movies,History
2012-05-01,0.4,history movies,History
2012-06-01,0.41,history movies,History
2012-07-01,0.4,history movies,History
2012-08-01,0.39,history movies,History
2012-09-01,0.43,history movies,History
2012-10-01,0.42,history movies,History
2012-11-01,0.39,history movies,History
2012-12-01,0.42,history movies,History
2013-01-01,0.41,history movies,History
2013-02-01,0.44,history movies,History
2013-03-01,0.44,history movies,History
2013-04-01,0.4,history movies,History
2013-05-01,0.4,history movies,History
2013-06-01,0.36,history movies,History
2013-07-01,0.38,history movies,History
2013-08-01,0.38,history movies,History
2013-09-01,0.36,history movies,History
2013-10-01,0.41,history movies,History
2013-11-01,0.44,history movies,History
2013-12-01,0.41,history movies,History
2014-01-01,0.45,history movies,History
2014-02-01,0.48,history movies,History
2014-03-01,0.44,history movies,History
2014-04-01,0.42,history movies,History
2014-05-01,0.44,history movies,History
2014-06-01,0.39,history movies,History
2014-07-01,0.37,history movies,History
2014-08-01,0.39,history movies,History
2014-09-01,0.36,history movies,History
2014-10-01,0.42,history movies,History
2014-11-01,0.41,history movies,History
2014-12-01,0.42,history movies,History
2015-01-01,0.47,history movies,History
2015-02-01,0.45,history movies,History
2015-03-01,0.43,history movies,History
2015-04-01,0.42,history movies,History
2015-05-01,0.47,history movies,History
2015-06-01,0.38,history movies,History
2015-07-01,0.4,history movies,History
2015-08-01,0.42,history movies,History
2015-09-01,0.48,history movies,History
2015-10-01,0.45,history movies,History
2015-11-01,0.45,history movies,History
2015-12-01,0.5,history movies,History
2016-01-01,0.46,history movies,History
2016-02-01,0.48,history movies,History
2016-03-01,0.41,history movies,History
2016-04-01,0.39,history movies,History
2016-05-01,0.43,history movies,History
2016-06-01,0.35,history movies,History
2016-07-01,0.34,history movies,History
2016-08-01,0.35,history movies,History
2016-09-01,0.37,history movies,History
2016-10-01,0.4,history movies,History
2016-11-01,0.42,history movies,History
2016-12-01,0.45,history movies,History
2017-01-01,0.47,history movies,History
2017-02-01,0.55,history movies,History
2017-03-01,0.46,history movies,History
2017-04-01,0.41,history movies,History
2017-05-01,0.44,history movies,History
2017-06-01,0.34,history movies,History
2017-07-01,0.4,history movies,History
2017-08-01,0.41,history movies,History
2017-09-01,0.37,history movies,History
2017-10-01,0.39,history movies,History
2017-11-01,0.41,history movies,History
2017-12-01,0.42,history movies,History
2018-01-01,0.43,history movies,History
2018-02-01,0.5,history movies,History
2018-03-01,0.46,history movies,History
2018-04-01,0.38,history movies,History
2018-05-01,0.39,history movies,History
2018-06-01,0.32,history movies,History
2018-07-01,0.34,history movies,History
2018-08-01,0.39,history movies,History
2018-09-01,0.43,history movies,History
2018-10-01,0.37,history movies,History
2018-11-01,0.44,history movies,History
2018-12-01,0.43,history movies,History
2019-01-01,0.42,history movies,History
2019-02-01,0.47,history movies,History
2019-03-01,0.37,history movies,History
2019-04-01,0.32,history movies,History
2019-05-01,0.33,history movies,History
2019-06-01,0.3,history movies,History
2019-07-01,0.31,history movies,History
2019-08-01,0.33,history movies,History
2019-09-01,0.32,history movies,History
2019-10-01,0.32,history movies,History
2019-11-01,0.46,history movies,History
2019-12-01,0.32,history movies,History
2020-01-01,0.38,history movies,History
2020-02-01,0.47,history movies,History
2020-03-01,0.41,history movies,History
2020-04-01,0.48,history movies,History
2020-05-01,0.43,history movies,History
2020-06-01,0.42,history movies,History
2020-07-01,0.35,history movies,History
2020-08-01,0.34,history movies,History
2020-09-01,0.36,history movies,History
2020-10-01,0.31,history movies,History
2020-11-01,0.34,history movies,History
2020-12-01,0.29,history movies,History
2021-01-01,0.33,history movies,History
2021-02-01,0.42,history movies,History
2021-03-01,0.27,history movies,History
2021-04-01,0.25,history movies,History
2021-05-01,0.29,history movies,History
2021-06-01,0.25,history movies,History
2021-07-01,0.25,history movies,History
2021-08-01,0.25,history movies,History
2021-09-01,0.24,history movies,History
2021-10-01,0.25,history movies,History
2021-11-01,0.29,history movies,History
2021-12-01,0.28,history movies,History
2022-01-01,0.37,history movies,History
2022-02-01,0.45,history movies,History
2022-03-01,0.34,history movies,History
2022-04-01,0.37,history movies,History
2022-05-01,0.37,history movies,History
2022-06-01,0.32,history movies,History
2022-07-01,0.34,history movies,History
2022-08-01,0.35,history movies,History
2022-09-01,0.36,history movies,History
2022-10-01,0.37,history movies,History
2022-11-01,0.38,history movies,History
2022-12-01,0.37,history movies,History
2023-01-01,0.43,history movies,History
2023-02-01,0.49,history movies,History
2023-03-01,0.42,history movies,History
2023-04-01,0.37,history movies,History
2023-05-01,0.39,history movies,History
2023-06-01,0.35,history movies,History
2023-07-01,0.35,history movies,History
2023-08-01,0.32,history movies,History
2023-09-01,0.35,history movies,History
2023-10-01,0.39,history movies,History
2023-11-01,0.42,history movies,History
2023-12-01,0.37,history movies,History
2024-01-01,0.4,history movies,History
2024-02-01,0.42,history movies,History
2024-03-01,0.39,history movies,History
2024-04-01,0.32,history movies,History
2024-05-01,0.34,history movies,History
2024-06-01,0.3,history movies,History
2024-07-01,0.28,history movies,History
2024-08-01,0.34,history movies,History
2024-09-01,0.34,history movies,History
2024-10-01,0.34,history movies,History
2004-01-01,0.91,music movies,Music
2004-02-01,0.9,music movies,Music
2004-03-01,0.82,music movies,Music
2004-04-01,0.92,music movies,Music
2004-05-01,0.88,music movies,Music
2004-06-01,0.81,music movies,Music
2004-07-01,0.81,music movies,Music
2004-08-01,0.78,music movies,Music
2004-09-01,0.76,music movies,Music
2004-10-01,0.83,music movies,Music
2004-11-01,0.88,music movies,Music
2004-12-01,0.92,music movies,Music
2005-01-01,0.86,music movies,Music
2005-02-01,0.9,music movies,Music
2005-03-01,0.85,music movies,Music
2005-04-01,0.86,music movies,Music
2005-05-01,0.86,music movies,Music
2005-06-01,0.77,music movies,Music
2005-07-01,0.78,music movies,Music
2005-08-01,0.71,music movies,Music
2005-09-01,0.77,music movies,Music
2005-10-01,0.8,music movies,Music
2005-11-01,0.88,music movies,Music
2005-12-01,0.94,music movies,Music
2006-01-01,0.84,music movies,Music
2006-02-01,0.77,music movies,Music
2006-03-01,0.73,music movies,Music
2006-04-01,0.75,music movies,Music
2006-05-01,0.76,music movies,Music
2006-06-01,0.71,music movies,Music
2006-07-01,0.72,music movies,Music
2006-08-01,0.65,music movies,Music
2006-09-01,0.66,music movies,Music
2006-10-01,0.72,music movies,Music
2006-11-01,0.73,music movies,Music
2006-12-01,0.74,music movies,Music
2007-01-01,0.67,music movies,Music
2007-02-01,0.69,music movies,Music
2007-03-01,0.69,music movies,Music
2007-04-01,0.65,music movies,Music
2007-05-01,0.62,music movies,Music
2007-06-01,0.65,music movies,Music
2007-07-01,0.65,music movies,Music
2007-08-01,0.6,music movies,Music
2007-09-01,0.6,music movies,Music
2007-10-01,0.69,music movies,Music
2007-11-01,0.58,music movies,Music
2007-12-01,0.7,music movies,Music
2008-01-01,0.66,music movies,Music
2008-02-01,0.56,music movies,Music
2008-03-01,0.58,music movies,Music
2008-04-01,0.55,music movies,Music
2008-05-01,0.57,music movies,Music
2008-06-01,0.56,music movies,Music
2008-07-01,0.58,music movies,Music
2008-08-01,0.57,music movies,Music
2008-09-01,0.56,music movies,Music
2008-10-01,0.63,music movies,Music
2008-11-01,0.73,music movies,Music
2008-12-01,0.76,music movies,Music
2009-01-01,0.69,music movies,Music
2009-02-01,0.75,music movies,Music
2009-03-01,0.65,music movies,Music
2009-04-01,0.69,music movies,Music
2009-05-01,0.73,music movies,Music
2009-06-01,0.67,music movies,Music
2009-07-01,0.7,music movies,Music
2009-08-01,0.68,music movies,Music
2009-09-01,0.66,music movies,Music
2009-10-01,0.72,music movies,Music
2009-11-01,0.8,music movies,Music
2009-12-01,0.83,music movies,Music
2010-01-01,0.73,music movies,Music
2010-02-01,0.76,music movies,Music
2010-03-01,0.73,music movies,Music
2010-04-01,0.74,music movies,Music
2010-05-01,0.79,music movies,Music
2010-06-01,0.74,music movies,Music
2010-07-01,0.7,music movies,Music
2010-08-01,0.71,music movies,Music
2010-09-01,0.76,music movies,Music
2010-10-01,0.85,music movies,Music
2010-11-01,0.89,music movies,Music
2010-12-01,1.0,music movies,Music
2011-01-01,0.97,music movies,Music
2011-02-01,0.81,music movies,Music
2011-03-01,0.71,music movies,Music
2011-04-01,0.71,music movies,Music
2011-05-01,0.77,music movies,Music
2011-06-01,0.77,music movies,Music
2011-07-01,0.84,music movies,Music
2011-08-01,0.85,music movies,Music
2011-09-01,0.89,music movies,Music
2011-10-01,0.85,music movies,Music
2011-11-01,0.81,music movies,Music
2011-12-01,0.94,music movies,Music
2012-01-01,0.88,music movies,Music
2012-02-01,0.79,music movies,Music
2012-03-01,0.72,music movies,Music
2012-04-01,0.56,music movies,Music
2012-05-01,0.58,music movies,Music
2012-06-01,0.65,music movies,Music
2012-07-01,0.58,music movies,Music
2012-08-01,0.54,music movies,Music
2012-09-01,0.57,music movies,Music
2012-10-01,0.58,music movies,Music
2012-11-01,0.57,music movies,Music
2012-12-01,0.6,music movies,Music
2013-01-01,0.56,music movies,Music
2013-02-01,0.52,music movies,Music
2013-03-01,0.52,music movies,Music
2013-04-01,0.5,music movies,Music
2013-05-01,0.53,music movies,Music
2013-06-01,0.55,music movies,Music
2013-07-01,0.52,music movies,Music
2013-08-01,0.51,music movies,Music
2013-09-01,0.47,music movies,Music
2013-10-01,0.47,music movies,Music
2013-11-01,0.51,music movies,Music
2013-12-01,0.56,music movies,Music
2014-01-01,0.5,music movies,Music
2014-02-01,0.48,music movies,Music
2014-03-01,0.48,music movies,Music
2014-04-01,0.49,music movies,Music
2014-05-01,0.49,music movies,Music
2014-06-01,0.46,music movies,Music
2014-07-01,0.47,music movies,Music
2014-08-01,0.5,music movies,Music
2014-09-01,0.46,music movies,Music
2014-10-01,0.48,music movies,Music
2014-11-01,0.49,music movies,Music
2014-12-01,0.53,music movies,Music
2015-01-01,0.47,music movies,Music
2015-02-01,0.49,music movies,Music
2015-03-01,0.49,music movies,Music
2015-04-01,0.48,music movies,Music
2015-05-01,0.49,music movies,Music
2015-06-01,0.46,music movies,Music
2015-07-01,0.47,music movies,Music
2015-08-01,0.48,music movies,Music
2015-09-01,0.46,music movies,Music
2015-10-01,0.45,music movies,Music
2015-11-01,0.48,music movies,Music
2015-12-01,0.55,music movies,Music
2016-01-01,0.45,music movies,Music
2016-02-01,0.44,music movies,Music
2016-03-01,0.43,music movies,Music
2016-04-01,0.45,music movies,Music
2016-05-01,0.46,music movies,Music
2016-06-01,0.42,music movies,Music
2016-07-01,0.45,music movies,Music
2016-08-01,0.42,music movies,Music
2016-09-01,0.44,music movies,Music
2016-10-01,0.47,music movies,Music
2016-11-01,0.47,music movies,Music
2016-12-01,0.52,music movies,Music
2017-01-01,0.48,music movies,Music
2017-02-01,0.47,music movies,Music
2017-03-01,0.45,music movies,Music
2017-04-01,0.47,music movies,Music
2017-05-01,0.46,music movies,Music
2017-06-01,0.45,music movies,Music
2017-07-01,0.45,music movies,Music
2017-08-01,0.44,music movies,Music
2017-09-01,0.39,music movies,Music
2017-10-01,0.38,music movies,Music
2017-11-01,0.4,music movies,Music
2017-12-01,0.44,music movies,Music
2018-01-01,0.4,music movies,Music
2018-02-01,0.38,music movies,Music
2018-03-01,0.4,music movies,Music
2018-04-01,0.36,music movies,Music
2018-05-01,0.4,music movies,Music
2018-06-01,0.37,music movies,Music
2018-07-01,0.38,music movies,Music
2018-08-01,0.4,music movies,Music
2018-09-01,0.41,music movies,Music
2018-10-01,0.39,music movies,Music
2018-11-01,0.41,music movies,Music
2018-12-01,0.41,music movies,Music
2019-01-01,0.39,music movies,Music
2019-02-01,0.36,music movies,Music
2019-03-01,0.34,music movies,Music
2019-04-01,0.31,music movies,Music
2019-05-01,0.32,music movies,Music
2019-06-01,0.33,music movies,Music
2019-07-01,0.32,music movies,Music
2019-08-01,0.32,music movies,Music
2019-09-01,0.33,music movies,Music
2019-10-01,0.31,music movies,Music
2019-11-01,0.34,music movies,Music
2019-12-01,0.35,music movies,Music
2020-01-01,0.32,music movies,Music
2020-02-01,0.31,music movies,Music
2020-03-01,0.32,music movies,Music
2020-04-01,0.37,music movies,Music
2020-05-01,0.34,music movies,Music
2020-06-01,0.28,music movies,Music
2020-07-01,0.28,music movies,Music
2020-08-01,0.3,music movies,Music
2020-09-01,0.3,music movies,Music
2020-10-01,0.28,music movies,Music
2020-11-01,0.24,music movies,Music
2020-12-01,0.26,music movies,Music
2021-01-01,0.24,music movies,Music
2021-02-01,0.24,music movies,Music
2021-03-01,0.22,music movies,Music
2021-04-01,0.21,music movies,Music
2021-05-01,0.24,music movies,Music
2021-06-01,0.22,music movies,Music
2021-07-01,0.22,music movies,Music
2021-08-01,0.23,music movies,Music
2021-09-01,0.22,music movies,Music
2021-10-01,0.24,music movies,Music
2021-11-01,0.24,music movies,Music
2021-12-01,0.26,music movies,Music
2022-01-01,0.29,music movies,Music
2022-02-01,0.29,music movies,Music
2022-03-01,0.28,music movies,Music
2022-04-01,0.29,music movies,Music
2022-05-01,0.29,music movies,Music
2022-06-01,0.28,music movies,Music
2022-07-01,0.29,music movies,Music
2022-08-01,0.29,music movies,Music
2022-09-01,0.25,music movies,Music
2022-10-01,0.26,music movies,Music
2022-11-01,0.26,music movies,Music
2022-12-01,0.28,music movies,Music
2023-01-01,0.28,music movies,Music
2023-02-01,0.26,music movies,Music
2023-03-01,0.27,music movies,Music
2023-04-01,0.25,music movies,Music
2023-05-01,0.27,music movies,Music
2023-06-01,0.26,music movies,Music
2023-07-01,0.25,music movies,Music
2023-08-01,0.25,music movies,Music
2023-09-01,0.27,music movies,Music
2023-10-01,0.25,music movies,Music
2023-11-01,0.25,music movies,Music
2023-12-01,0.29,music movies,Music
2024-01-01,0.26,music movies,Music
2024-02-01,0.26,music movies,Music
2024-03-01,0.26,music movies,Music
2024-04-01,0.25,music movies,Music
2024-05-01,0.23,music movies,Music
2024-06-01,0.23,music movies,Music
2024-07-01,0.23,music movies,Music
2024-08-01,0.25,music movies,Music
2024-09-01,0.26,music movies,Music
2024-10-01,0.25,music movies,Music
2004-01-01,0.45,western movies,Western
2004-02-01,0.43,western movies,Western
2004-03-01,0.41,western movies,Western
2004-04-01,0.35,western movies,Western
2004-05-01,0.33,western movies,Western
2004-06-01,0.43,western movies,Western
2004-07-01,0.4,western movies,Western
2004-08-01,0.32,western movies,Western
2004-09-01,0.32,western movies,Western
2004-10-01,0.34,western movies,Western
2004-11-01,0.34,western movies,Western
2004-12-01,0.34,western movies,Western
2005-01-01,0.41,western movies,Western
2005-02-01,0.36,western movies,Western
2005-03-01,0.33,western movies,Western
2005-04-01,0.39,western movies,Western
2005-05-01,0.34,western movies,Western
2005-06-01,0.33,western movies,Western
2005-07-01,0.34,western movies,Western
2005-08-01,0.29,western movies,Western
2005-09-01,0.29,western movies,Western
2005-10-01,0.3,western movies,Western
2005-11-01,0.33,western movies,Western
2005-12-01,0.39,western movies,Western
2006-01-01,0.39,western movies,Western
2006-02-01,0.32,western movies,Western
2006-03-01,0.34,western movies,Western
2006-04-01,0.28,western movies,Western
2006-05-01,0.27,western movies,Western
2006-06-01,0.3,western movies,Western
2006-07-01,0.31,western movies,Western
2006-08-01,0.32,western movies,Western
2006-09-01,0.31,western movies,Western
2006-10-01,0.31,western movies,Western
2006-11-01,0.31,western movies,Western
2006-12-01,0.32,western movies,Western
2007-01-01,0.31,western movies,Western
2007-02-01,0.31,western movies,Western
2007-03-01,0.28,western movies,Western
2007-04-01,0.26,western movies,Western
2007-05-01,0.27,western movies,Western
2007-06-01,0.29,western movies,Western
2007-07-01,0.28,western movies,Western
2007-08-01,0.3,western movies,Western
2007-09-01,0.33,western movies,Western
2007-10-01,0.31,western movies,Western
2007-11-01,0.32,western movies,Western
2007-12-01,0.37,western movies,Western
2008-01-01,0.36,western movies,Western
2008-02-01,0.35,western movies,Western
2008-03-01,0.32,western movies,Western
2008-04-01,0.32,western movies,Western
2008-05-01,0.28,western movies,Western
2008-06-01,0.29,western movies,Western
2008-07-01,0.31,western movies,Western
2008-08-01,0.31,western movies,Western
2008-09-01,0.33,western movies,Western
2008-10-01,0.35,western movies,Western
2008-11-01,0.36,western movies,Western
2008-12-01,0.42,western movies,Western
2009-01-01,0.42,western movies,Western
2009-02-01,0.4,western movies,Western
2009-03-01,0.38,western movies,Western
2009-04-01,0.36,western movies,Western
2009-05-01,0.38,western movies,Western
2009-06-01,0.35,western movies,Western
2009-07-01,0.4,western movies,Western
2009-08-01,0.39,western movies,Western
2009-09-01,0.39,western movies,Western
2009-10-01,0.38,western movies,Western
2009-11-01,0.41,western movies,Western
2009-12-01,0.43,western movies,Western
2010-01-01,0.43,western movies,Western
2010-02-01,0.45,western movies,Western
2010-03-01,0.43,western movies,Western
2010-04-01,0.41,western movies,Western
2010-05-01,0.52,western movies,Western
2010-06-01,0.47,western movies,Western
2010-07-01,0.44,western movies,Western
2010-08-01,0.43,western movies,Western
2010-09-01,0.39,western movies,Western
2010-10-01,0.42,western movies,Western
2010-11-01,0.47,western movies,Western
2010-12-01,0.57,western movies,Western
2011-01-01,0.62,western movies,Western
2011-02-01,0.52,western movies,Western
2011-03-01,0.47,western movies,Western
2011-04-01,0.48,western movies,Western
2011-05-01,0.46,western movies,Western
2011-06-01,0.5,western movies,Western
2011-07-01,0.5,western movies,Western
2011-08-01,0.49,western movies,Western
2011-09-01,0.47,western movies,Western
2011-10-01,0.44,western movies,Western
2011-11-01,0.48,western movies,Western
2011-12-01,0.49,western movies,Western
2012-01-01,0.49,western movies,Western
2012-02-01,0.45,western movies,Western
2012-03-01,0.41,western movies,Western
2012-04-01,0.41,western movies,Western
2012-05-01,0.4,western movies,Western
2012-06-01,0.44,western movies,Western
2012-07-01,0.48,western movies,Western
2012-08-01,0.44,western movies,Western
2012-09-01,0.45,western movies,Western
2012-10-01,0.43,western movies,Western
2012-11-01,0.46,western movies,Western
2012-12-01,0.51,western movies,Western
2013-01-01,0.51,western movies,Western
2013-02-01,0.49,western movies,Western
2013-03-01,0.49,western movies,Western
2013-04-01,0.43,western movies,Western
2013-05-01,0.42,western movies,Western
